question_id,concept_ids
1783,"[26, 24]"
1784,[28]
1785,[29]
1786,[29]
1787,[29]
1788,[29]
1789,[29]
1790,[30]
1791,[31]
1792,[31]
1793,[31]
1794,[31]
1795,[31]
1796,[31]
1797,[31]
1798,[31]
1799,[31]
1800,[31]
1801,[31]
1802,[31]
1803,[31]
1804,[31]
1805,[31]
1806,[31]
1807,[31]
1808,[31]
1809,[31]
1810,[31]
1811,[31]
1812,[31]
1813,[31]
1814,[31]
1815,[31]
1816,[31]
1817,[56]
1818,[56]
1819,[65]
1820,[65]
1821,[65]
1822,[65]
1823,[65]
1824,[83]
1825,[83]
1826,[83]
1827,[84]
1828,[86]
1829,[86]
1830,[86]
1831,[86]
1832,[86]
1833,[86]
1834,[86]
1835,[86]
1836,[86]
1837,[86]
1838,[86]
1839,[86]
1840,[86]
1841,[86]
1842,[86]
1843,[86]
1844,[86]
1845,[86]
1846,[86]
1847,[86]
1848,[87]
1849,[87]
1850,[87]
1851,[87]
1852,[87]
1853,[87]
1854,[87]
1855,[87]
1856,[87]
1857,[87]
1858,[87]
1859,[87]
1860,[87]
1861,[89]
1862,"[91, 89]"
1863,[89]
1864,[89]
1865,"[91, 89]"
1866,[89]
1867,[89]
1868,[91]
1869,[91]
1870,[91]
1871,[91]
1872,[92]
1873,[92]
1874,"[104, 92, 93]"
1875,"[104, 92, 93]"
1876,"[104, 92, 93]"
1877,"[104, 92, 93]"
1878,"[104, 92, 93]"
1879,"[104, 92, 93]"
1880,"[104, 92, 93]"
1881,[92]
1882,[92]
1883,"[104, 92, 93]"
1884,"[104, 92, 93]"
1885,"[104, 92, 93]"
1886,"[104, 92, 93]"
1887,"[104, 92, 93]"
1888,"[104, 92, 93]"
1889,"[104, 92, 93]"
1890,"[104, 92, 93]"
1891,[94]
1892,[94]
1893,[94]
1894,"[95, 114]"
1895,[95]
1896,"[95, 114]"
1897,"[95, 114]"
1898,[95]
1899,[96]
1900,[96]
1901,[96]
1902,[96]
1903,[96]
1904,"[97, 104]"
1905,"[97, 104]"
1906,"[97, 104]"
1907,"[97, 104]"
1908,[99]
1909,[99]
1910,[99]
1911,[99]
1912,[99]
1913,[99]
1914,[99]
1915,[99]
1916,[99]
1917,[99]
1918,[99]
1919,[99]
1920,[99]
1921,[99]
1922,[99]
1923,[99]
1924,[99]
1925,[100]
1926,[100]
1927,[100]
1928,[102]
1929,[102]
1930,[102]
1931,[102]
1932,[102]
1933,[102]
1934,[102]
1935,[102]
1936,[102]
1937,"[114, 103]"
1938,"[114, 103]"
1939,"[114, 103]"
1940,"[118, 103]"
1941,"[118, 103]"
1942,"[118, 103]"
1943,[104]
1944,[104]
1945,[104]
1946,[104]
1947,[104]
1948,[104]
1949,[104]
1950,[104]
1951,[105]
1952,[105]
1953,[105]
1954,[105]
1955,[105]
1956,[106]
1957,[106]
1958,[106]
1959,[106]
1960,[106]
1961,[106]
1962,[106]
1963,[106]
1964,[106]
1965,[107]
1966,[107]
1967,[107]
1968,[107]
1969,[107]
1970,[107]
1971,[107]
1972,[107]
1973,[107]
1974,[107]
1975,[107]
1976,[107]
1977,[107]
1978,[107]
1979,[107]
1980,[107]
1981,[107]
1982,[107]
1983,[107]
1984,[107]
1985,[107]
1986,[107]
1987,[107]
1988,[107]
1989,[107]
1990,[107]
1991,[107]
1992,[107]
1993,[107]
1994,[107]
1995,[107]
1996,[109]
1997,[109]
1998,[110]
1999,[110]
2000,[110]
2001,[110]
2002,[111]
2003,[111]
2004,[111]
2005,[111]
2006,[111]
2007,[111]
2008,[111]
2009,[111]
2010,[111]
2011,[111]
2012,[111]
2013,[112]
2014,[112]
2015,[112]
2016,[112]
2017,[112]
2018,[112]
2019,[112]
2020,[112]
2021,[112]
2022,[113]
2023,[113]
2024,[113]
2025,[113]
2026,[113]
2027,[115]
2028,[115]
2029,[115]
2030,[115]
2031,[115]
2032,[115]
2033,[118]
2034,[119]
2035,[119]
2036,[119]
2037,[119]
2038,[119]
2039,[2]
2040,[5]
2041,[5]
2042,[5]
2043,[5]
2044,[5]
2045,[7]
2046,[7]
2047,[7]
2048,[7]
2049,[7]
2050,[7]
2051,[7]
2052,[32]
2053,[32]
2054,[32]
2055,[32]
2056,[33]
2057,[33]
2058,[33]
2059,[33]
2060,[33]
2061,[33]
2062,[33]
2063,[33]
2064,[33]
2065,[33]
2066,[33]
2067,[33]
2068,[35]
2069,[35]
2070,[35]
2071,[35]
2072,[35]
2073,[35]
2074,[35]
2075,[35]
2076,[35]
2077,[35]
2078,[36]
2079,[36]
2080,[36]
2081,[36]
2082,[36]
2083,[36]
2084,[36]
2085,[36]
2086,[36]
2087,[36]
2088,[36]
2089,[36]
2090,[37]
2091,[37]
2092,[37]
2093,[37]
2094,[38]
2095,[38]
2096,[38]
2097,[38]
2098,[38]
2099,[38]
2100,[39]
2101,[39]
2102,[39]
2103,[40]
2104,[40]
2105,[40]
2106,[40]
2107,[40]
2108,[40]
2109,[40]
2110,[40]
2111,[40]
2112,[40]
2113,[40]
2114,[50]
2115,[50]
2116,[50]
2117,[50]
2118,[50]
2119,[50]
2120,[50]
2121,[50]
2122,[50]
2123,[50]
2124,[50]
2125,[50]
2126,[50]
2127,[50]
2128,[50]
2129,[51]
2130,[51]
2131,[51]
2132,[51]
2133,[51]
2134,[51]
2135,[51]
2136,[51]
2137,[51]
2138,[51]
2139,[51]
2140,[51]
2141,[51]
2142,[51]
2143,[52]
2144,[52]
2145,[52]
2146,[52]
2147,[52]
2148,[52]
2149,[52]
2150,[52]
2151,[52]
2152,[52]
2153,[52]
2154,[52]
2155,[52]
2156,[52]
2157,[52]
2158,[52]
2159,[52]
2160,[52]
2161,[52]
2162,[52]
2163,[52]
2164,[52]
2165,[52]
2166,[52]
2167,[52]
2168,[52]
2169,[52]
2170,[52]
2171,[52]
2172,[52]
2173,[53]
2174,[53]
2175,[53]
2176,[53]
2177,[53]
2178,[53]
2179,[53]
2180,[53]
2181,[53]
2182,[53]
2183,[53]
2184,[53]
2185,[53]
2186,[53]
2187,[53]
2188,[61]
2189,[61]
2190,[61]
2191,[61]
2192,[61]
2193,[61]
2194,[61]
2195,[61]
2196,[61]
2197,[61]
2198,[61]
2199,[61]
2200,[61]
2201,[61]
2202,[61]
2203,[61]
2204,[61]
2205,[61]
2206,[61]
2207,[61]
2208,[61]
2209,[61]
2210,[61]
2211,[61]
2212,[61]
2213,[61]
2214,[76]
2215,[76]
2216,[76]
2217,[76]
2218,"[0, 11]"
2219,"[0, 11]"
2220,"[0, 9]"
2221,"[0, 11]"
2222,"[0, 9]"
2223,"[77, 102, 21]"
2224,"[88, 77, 106, 21]"
2225,[82]
2226,"[79, 90]"
2227,"[79, 90]"
2228,"[79, 90]"
2229,"[79, 90]"
2230,"[79, 90]"
2231,"[79, 90]"
2232,[108]
2233,[108]
2234,[108]
2235,"[4, 1]"
2236,"[1, 8]"
2237,"[1, 8]"
2238,"[1, 8]"
2239,"[11, 1]"
2240,[6]
2241,[6]
2242,[6]
2243,[6]
2244,[6]
2245,[6]
2246,[9]
2247,[9]
2248,[11]
2249,[24]
2250,[24]
2251,[24]
2252,[26]
2253,[26]
2254,[26]
2255,[26]
2256,[29]
2257,[31]
2258,[31]
2259,[31]
2260,[31]
2261,[31]
2262,[31]
2263,[31]
2264,[31]
2265,[56]
2266,[56]
2267,"[101, 65]"
2268,"[65, 110]"
2269,"[65, 110]"
2270,"[101, 65]"
2271,[65]
2272,"[101, 65]"
2273,[65]
2274,[65]
2275,[65]
2276,"[101, 65]"
2277,[65]
2278,"[65, 110]"
2279,[65]
2280,"[65, 110]"
2281,"[65, 110]"
2282,[65]
2283,[65]
2284,[65]
2285,"[65, 110]"
2286,[65]
2287,[65]
2288,"[101, 65]"
2289,"[101, 65]"
2290,"[101, 65]"
2291,"[101, 65]"
2292,"[101, 65]"
2293,"[65, 110]"
2294,[65]
2295,[65]
2296,"[101, 65]"
2297,"[65, 110]"
2298,"[101, 65]"
2299,[65]
2300,"[65, 110]"
2301,[81]
2302,[83]
2303,[83]
2304,[83]
2305,[83]
2306,[83]
2307,[84]
2308,[84]
2309,[84]
2310,[84]
2311,[87]
2312,[87]
2313,[87]
2314,[87]
2315,[87]
2316,[87]
2317,[87]
2318,[87]
2319,[87]
2320,[87]
2321,[87]
2322,[87]
2323,[87]
2324,[87]
2325,[87]
2326,[87]
2327,[87]
2328,[87]
2329,[87]
2330,[87]
2331,[87]
2332,[87]
2333,[87]
2334,[87]
2335,[87]
2336,[87]
2337,[87]
2338,[87]
2339,[87]
2340,[87]
2341,[87]
2342,"[91, 89]"
2343,"[91, 89]"
2344,"[91, 89]"
2345,[89]
2346,[89]
2347,[89]
2348,[89]
2349,[89]
2350,[89]
2351,[89]
2352,[89]
2353,[89]
2354,[89]
2355,[89]
2356,[89]
2357,"[91, 89]"
2358,[91]
2359,[91]
2360,[91]
2361,[91]
2362,[91]
2363,[91]
2364,[91]
2365,[91]
2366,[91]
2367,[91]
2368,[91]
2369,[91]
2370,[92]
2371,[92]
2372,[92]
2373,[92]
2374,"[104, 92, 93]"
2375,"[104, 92, 93]"
2376,"[104, 92, 93]"
2377,"[104, 92, 93]"
2378,"[104, 92, 93]"
2379,"[104, 92, 93]"
2380,"[104, 92, 93]"
2381,"[104, 92, 93]"
2382,"[104, 92, 93]"
2383,"[104, 92, 93]"
2384,"[104, 92, 93]"
2385,"[104, 92, 93]"
2386,"[104, 92, 93]"
2387,"[104, 92, 93]"
2388,"[104, 92, 93]"
2389,"[104, 92, 93]"
2390,"[104, 92, 93]"
2391,"[104, 92, 93]"
2392,"[104, 92, 93]"
2393,"[104, 92, 93]"
2394,"[104, 92, 93]"
2395,"[104, 92, 93]"
2396,[94]
2397,[94]
2398,[94]
2399,[94]
2400,[94]
2401,[94]
2402,"[95, 114]"
2403,"[95, 114]"
2404,[95]
2405,[96]
2406,[96]
2407,[96]
2408,[96]
2409,[96]
2410,[96]
2411,[96]
2412,[96]
2413,[96]
2414,[96]
2415,[96]
2416,"[97, 104]"
2417,[99]
2418,[99]
2419,[99]
2420,[99]
2421,[99]
2422,[100]
2423,[100]
2424,[100]
2425,[100]
2426,[100]
2427,[100]
2428,[100]
2429,[100]
2430,[100]
2431,[100]
2432,[100]
2433,[100]
2434,[100]
2435,[102]
2436,[102]
2437,[102]
2438,[102]
2439,[102]
2440,[102]
2441,[102]
2442,[102]
2443,[102]
2444,[102]
2445,[102]
2446,[102]
2447,[102]
2448,[102]
2449,[102]
2450,[102]
2451,[102]
2452,[102]
2453,[102]
2454,[102]
2455,[102]
2456,[102]
2457,[102]
2458,"[114, 103]"
2459,"[114, 103]"
2460,[104]
2461,[104]
2462,[104]
2463,[104]
2464,[104]
2465,[105]
2466,[105]
2467,[105]
2468,[105]
2469,[105]
2470,[105]
2471,[105]
2472,[105]
2473,[105]
2474,[105]
2475,[105]
2476,[105]
2477,[106]
2478,[106]
2479,[107]
2480,[107]
2481,[107]
2482,[107]
2483,[107]
2484,[107]
2485,[107]
2486,[107]
2487,[107]
2488,[107]
2489,[107]
2490,[107]
2491,[107]
2492,[107]
2493,[107]
2494,[107]
2495,[107]
2496,[107]
2497,[107]
2498,[107]
2499,[107]
2500,[107]
2501,[107]
2502,[107]
2503,[107]
2504,[107]
2505,[107]
2506,[107]
2507,[107]
2508,[107]
2509,[107]
2510,[107]
2511,[107]
2512,[107]
2513,[107]
2514,[107]
2515,[109]
2516,[109]
2517,[109]
2518,[109]
2519,[109]
2520,[109]
2521,[110]
2522,[110]
2523,[110]
2524,[111]
2525,[111]
2526,[111]
2527,[111]
2528,[111]
2529,[111]
2530,[112]
2531,[112]
2532,[113]
2533,[113]
2534,[113]
2535,[113]
2536,[113]
2537,[113]
2538,[113]
2539,[114]
2540,[114]
2541,[115]
2542,[115]
2543,[115]
2544,[115]
2545,[115]
2546,[115]
2547,[115]
2548,[115]
2549,[115]
2550,[115]
2551,[115]
2552,[115]
2553,[115]
2554,[117]
2555,[120]
2556,[120]
2557,[120]
2558,[120]
2559,[2]
2560,[7]
2561,[7]
2562,[32]
2563,[32]
2564,[33]
2565,[33]
2566,[33]
2567,[33]
2568,[33]
2569,[33]
2570,[33]
2571,[33]
2572,[34]
2573,[34]
2574,[34]
2575,[35]
2576,[35]
2577,[35]
2578,[35]
2579,[35]
2580,[35]
2581,[35]
2582,[35]
2583,[35]
2584,[35]
2585,[35]
2586,[35]
2587,[35]
2588,[35]
2589,[35]
2590,[35]
2591,[35]
2592,[35]
2593,[35]
2594,[36]
2595,[36]
2596,[36]
2597,[36]
2598,[36]
2599,[36]
2600,[36]
2601,[36]
2602,[36]
2603,[36]
2604,[39]
2605,[40]
2606,[40]
2607,[40]
2608,[40]
2609,[46]
2610,[46]
2611,[48]
2612,[50]
2613,[50]
2614,[50]
2615,[50]
2616,[50]
2617,[50]
2618,[51]
2619,[51]
2620,[52]
2621,[52]
2622,[52]
2623,[52]
2624,[52]
2625,[52]
2626,[52]
2627,[52]
2628,[52]
2629,[52]
2630,[53]
2631,[53]
2632,[53]
2633,[59]
2634,"[0, 11]"
2635,"[0, 9]"
2636,"[0, 11]"
2637,"[0, 9]"
2638,"[0, 9]"
2639,"[102, 21]"
2640,"[79, 90]"
2641,"[79, 90]"
2642,"[79, 90]"
2643,"[79, 90]"
2644,"[79, 90]"
2645,"[79, 90]"
2646,"[79, 90]"
2647,"[79, 90]"
2648,"[79, 90]"
2649,"[79, 90]"
2650,"[79, 90]"
2651,"[79, 90]"
2652,"[79, 90]"
2653,"[79, 90]"
2654,"[11, 1]"
2655,[28]
2656,[29]
2657,[31]
2658,[31]
2659,[31]
2660,[31]
2661,[31]
2662,[31]
2663,[31]
2664,[31]
2665,[31]
2666,[31]
2667,[31]
2668,[31]
2669,[31]
2670,[31]
2671,[31]
2672,[31]
2673,[31]
2674,[31]
2675,[56]
2676,"[101, 65]"
2677,[65]
2678,"[101, 65]"
2679,[65]
2680,"[101, 65]"
2681,"[65, 110]"
2682,"[65, 110]"
2683,[65]
2684,[87]
2685,[87]
2686,[87]
2687,[87]
2688,[87]
2689,[87]
2690,[87]
2691,[87]
2692,[87]
2693,[87]
2694,"[91, 89]"
2695,[89]
2696,[89]
2697,[89]
2698,"[91, 89]"
2699,[89]
2700,[89]
2701,[89]
2702,[89]
2703,[89]
2704,[89]
2705,[89]
2706,[91]
2707,[91]
2708,[91]
2709,[91]
2710,[91]
2711,[92]
2712,[92]
2713,"[104, 92, 93]"
2714,"[104, 92, 93]"
2715,"[104, 92, 93]"
2716,"[104, 92, 93]"
2717,[92]
2718,[92]
2719,"[104, 92, 93]"
2720,"[104, 92, 93]"
2721,[94]
2722,"[95, 114]"
2723,"[95, 114]"
2724,[95]
2725,[96]
2726,"[97, 104]"
2727,"[97, 104]"
2728,"[97, 104]"
2729,"[97, 104]"
2730,"[97, 104]"
2731,[99]
2732,[99]
2733,[99]
2734,[99]
2735,[99]
2736,[99]
2737,[99]
2738,[100]
2739,[100]
2740,[100]
2741,[100]
2742,[100]
2743,[102]
2744,[102]
2745,[102]
2746,[102]
2747,[102]
2748,[102]
2749,[102]
2750,"[114, 103]"
2751,[104]
2752,[104]
2753,[104]
2754,[104]
2755,[105]
2756,[105]
2757,[105]
2758,[105]
2759,[105]
2760,[105]
2761,[105]
2762,[105]
2763,[105]
2764,[106]
2765,[106]
2766,[106]
2767,[106]
2768,[106]
2769,[107]
2770,[107]
2771,[107]
2772,[107]
2773,[107]
2774,[107]
2775,[107]
2776,[107]
2777,[107]
2778,[107]
2779,[107]
2780,[107]
2781,[107]
2782,[107]
2783,[107]
2784,[109]
2785,[110]
2786,[110]
2787,[110]
2788,[110]
2789,[110]
2790,[110]
2791,[110]
2792,[110]
2793,[110]
2794,[110]
2795,[111]
2796,[111]
2797,[111]
2798,[111]
2799,[112]
2800,[112]
2801,[112]
2802,[112]
2803,[112]
2804,[112]
2805,[112]
2806,[112]
2807,[112]
2808,[112]
2809,[112]
2810,[113]
2811,[113]
2812,[113]
2813,[113]
2814,[113]
2815,[113]
2816,[113]
2817,[114]
2818,[115]
2819,[115]
2820,[115]
2821,[115]
2822,[115]
2823,[115]
2824,[5]
2825,[7]
2826,[32]
2827,[32]
2828,[33]
2829,[33]
2830,[33]
2831,[33]
2832,[33]
2833,[33]
2834,[33]
2835,[33]
2836,[33]
2837,[35]
2838,[35]
2839,[35]
2840,[35]
2841,[35]
2842,[35]
2843,[35]
2844,[35]
2845,[35]
2846,[35]
2847,[35]
2848,[35]
2849,[35]
2850,[35]
2851,[35]
2852,[35]
2853,[36]
2854,[36]
2855,[36]
2856,[36]
2857,[36]
2858,[36]
2859,[36]
2860,[36]
2861,[36]
2862,[36]
2863,[36]
2864,[36]
2865,[50]
2866,[50]
2867,[50]
2868,[51]
2869,[51]
2870,[51]
2871,[51]
2872,[51]
2873,[51]
2874,[51]
2875,[51]
2876,[51]
2877,[51]
2878,[51]
2879,[51]
2880,[51]
2881,[51]
2882,[51]
2883,[51]
2884,[51]
2885,[51]
2886,[51]
2887,[51]
2888,[51]
2889,[51]
2890,[51]
2891,[51]
2892,[51]
2893,"[0, 11]"
2894,"[0, 9]"
2895,"[0, 11]"
2896,"[102, 21]"
2897,"[102, 21]"
2898,"[102, 21]"
2899,"[88, 77, 106, 21]"
2900,"[88, 77, 106, 21]"
2901,"[77, 102, 21]"
2902,"[77, 102, 21]"
2903,"[88, 77, 106, 21]"
2904,"[10, 1]"
2905,"[1, 9]"
2906,"[1, 9]"
2907,"[95, 1]"
2908,"[95, 1]"
2909,"[95, 1]"
2910,"[95, 1]"
2911,"[95, 1]"
2912,"[95, 1]"
2913,"[95, 1]"
2914,"[11, 1]"
2915,"[11, 1]"
2916,[6]
2917,[6]
2918,[6]
2919,[6]
2920,[6]
2921,"[12, 16]"
2922,"[12, 16]"
2923,"[12, 16]"
2924,"[12, 16]"
2925,[18]
2926,[18]
2927,[18]
2928,"[26, 24]"
2929,[26]
2930,[28]
2931,[29]
2932,[29]
2933,[29]
2934,[31]
2935,[31]
2936,[31]
2937,[31]
2938,[56]
2939,[56]
2940,"[101, 65]"
2941,[65]
2942,"[101, 65]"
2943,[84]
2944,[84]
2945,[84]
2946,[84]
2947,[84]
2948,[84]
2949,[84]
2950,[86]
2951,[86]
2952,[86]
2953,[86]
2954,[86]
2955,[86]
2956,[86]
2957,[86]
2958,[86]
2959,[86]
2960,[86]
2961,[86]
2962,[86]
2963,[86]
2964,[86]
2965,[86]
2966,[86]
2967,[86]
2968,[86]
2969,[86]
2970,[87]
2971,[87]
2972,[87]
2973,[87]
2974,[87]
2975,[87]
2976,[87]
2977,[87]
2978,[87]
2979,[87]
2980,[87]
2981,[87]
2982,[87]
2983,[87]
2984,[87]
2985,[89]
2986,[89]
2987,[91]
2988,[91]
2989,[92]
2990,[92]
2991,"[104, 92, 93]"
2992,"[104, 92, 93]"
2993,"[104, 92, 93]"
2994,"[104, 92, 93]"
2995,"[104, 92, 93]"
2996,"[104, 92, 93]"
2997,[92]
2998,[92]
2999,"[104, 92, 93]"
3000,"[104, 92, 93]"
3001,"[104, 92, 93]"
3002,"[104, 92, 93]"
3003,[94]
3004,[94]
3005,"[95, 114]"
3006,"[95, 114]"
3007,"[95, 114]"
3008,"[95, 114]"
3009,"[95, 114]"
3010,"[95, 114]"
3011,[96]
3012,[96]
3013,[96]
3014,[96]
3015,[96]
3016,[96]
3017,[96]
3018,"[97, 104]"
3019,"[97, 104]"
3020,[99]
3021,[99]
3022,[99]
3023,[99]
3024,[100]
3025,[100]
3026,[100]
3027,[100]
3028,[100]
3029,[100]
3030,[102]
3031,[102]
3032,[102]
3033,[102]
3034,[102]
3035,[102]
3036,[102]
3037,[102]
3038,"[114, 103]"
3039,"[114, 103]"
3040,"[114, 103]"
3041,"[114, 103]"
3042,"[114, 103]"
3043,"[114, 103]"
3044,"[114, 103]"
3045,"[114, 103]"
3046,"[118, 103]"
3047,"[118, 103]"
3048,"[118, 103]"
3049,"[118, 103]"
3050,"[114, 103]"
3051,"[114, 103]"
3052,[104]
3053,[104]
3054,[104]
3055,[104]
3056,[104]
3057,[105]
3058,[105]
3059,[105]
3060,[105]
3061,[105]
3062,[105]
3063,[105]
3064,[105]
3065,[106]
3066,[106]
3067,[106]
3068,[106]
3069,[106]
3070,[106]
3071,[106]
3072,[107]
3073,[107]
3074,[107]
3075,[107]
3076,[107]
3077,[107]
3078,[107]
3079,[107]
3080,[107]
3081,[109]
3082,[109]
3083,[110]
3084,[110]
3085,[110]
3086,[110]
3087,[110]
3088,[110]
3089,[110]
3090,[110]
3091,[110]
3092,[111]
3093,[111]
3094,[111]
3095,[111]
3096,[112]
3097,[112]
3098,[113]
3099,[113]
3100,[114]
3101,[115]
3102,[115]
3103,[115]
3104,[115]
3105,[117]
3106,[118]
3107,"[118, 59]"
3108,[119]
3109,[120]
3110,[7]
3111,[7]
3112,[32]
3113,[33]
3114,[33]
3115,[33]
3116,[33]
3117,[33]
3118,[33]
3119,[33]
3120,[33]
3121,[33]
3122,[33]
3123,[33]
3124,[33]
3125,[33]
3126,[33]
3127,[33]
3128,[33]
3129,[33]
3130,[33]
3131,[33]
3132,[33]
3133,[33]
3134,[33]
3135,[33]
3136,[33]
3137,[33]
3138,[33]
3139,[33]
3140,[33]
3141,[33]
3142,[33]
3143,[33]
3144,[33]
3145,[33]
3146,[33]
3147,[33]
3148,[33]
3149,[33]
3150,[33]
3151,[33]
3152,[33]
3153,[33]
3154,[33]
3155,[33]
3156,[33]
3157,[33]
3158,[33]
3159,[33]
3160,[33]
3161,[33]
3162,[33]
3163,[33]
3164,[33]
3165,[34]
3166,[35]
3167,[35]
3168,[35]
3169,[35]
3170,[35]
3171,[35]
3172,[35]
3173,[35]
3174,[35]
3175,[35]
3176,[35]
3177,[35]
3178,[35]
3179,[35]
3180,[35]
3181,[35]
3182,[35]
3183,[35]
3184,[35]
3185,[35]
3186,[35]
3187,[35]
3188,[35]
3189,[35]
3190,[36]
3191,[36]
3192,[36]
3193,[36]
3194,[36]
3195,[36]
3196,[36]
3197,[49]
3198,[49]
3199,[49]
3200,[49]
3201,[49]
3202,[49]
3203,[50]
3204,[51]
3205,[51]
3206,[51]
3207,[51]
3208,[51]
3209,[51]
3210,[51]
3211,[51]
3212,[51]
3213,[51]
3214,[51]
3215,[51]
3216,[51]
3217,[51]
3218,[51]
3219,[51]
3220,[51]
3221,[52]
3222,[52]
3223,[52]
3224,[52]
3225,[52]
3226,[52]
3227,[52]
3228,[52]
3229,[52]
3230,[52]
3231,[52]
3232,[52]
3233,[52]
3234,[52]
3235,[52]
3236,[52]
3237,[52]
3238,[52]
3239,[52]
3240,[52]
3241,[52]
3242,[58]
3243,[59]
3244,[59]
3245,[59]
3246,[59]
3247,[59]
3248,[61]
3249,[61]
3250,[61]
3251,[61]
3252,[76]
3253,[76]
3254,[76]
3255,[76]
3256,[76]
3257,"[0, 9]"
3258,"[0, 11]"
3259,"[0, 9]"
3260,"[0, 9]"
3261,"[0, 9]"
3262,"[0, 9]"
3263,"[102, 21]"
3264,"[77, 102, 21]"
3265,"[88, 77, 106, 21]"
3266,[82]
3267,"[79, 90]"
3268,"[79, 90]"
3269,"[79, 90]"
3270,[24]
3271,[28]
3272,[28]
3273,[28]
3274,[28]
3275,[29]
3276,[29]
3277,[56]
3278,"[65, 110]"
3279,[81]
3280,[86]
3281,[86]
3282,[87]
3283,[87]
3284,[87]
3285,[87]
3286,[87]
3287,[87]
3288,"[91, 89]"
3289,"[91, 89]"
3290,[89]
3291,[89]
3292,[91]
3293,[92]
3294,"[104, 92, 93]"
3295,"[104, 92, 93]"
3296,"[104, 92, 93]"
3297,[94]
3298,[94]
3299,[96]
3300,[96]
3301,[96]
3302,[96]
3303,[96]
3304,[96]
3305,[96]
3306,"[97, 104]"
3307,[99]
3308,[99]
3309,[100]
3310,[100]
3311,[100]
3312,[102]
3313,[102]
3314,[102]
3315,[102]
3316,[102]
3317,"[114, 103]"
3318,"[114, 103]"
3319,[104]
3320,[104]
3321,[105]
3322,[105]
3323,[105]
3324,[105]
3325,[105]
3326,[105]
3327,[105]
3328,[105]
3329,[106]
3330,[106]
3331,[106]
3332,[107]
3333,[107]
3334,[107]
3335,[109]
3336,[109]
3337,[109]
3338,[109]
3339,[110]
3340,[110]
3341,[111]
3342,[111]
3343,[111]
3344,[111]
3345,[111]
3346,[111]
3347,[111]
3348,[112]
3349,[112]
3350,[112]
3351,[112]
3352,[112]
3353,[113]
3354,[113]
3355,[113]
3356,[113]
3357,[115]
3358,[2]
3359,[7]
3360,[7]
3361,[7]
3362,[7]
3363,[32]
3364,[33]
3365,[33]
3366,[33]
3367,[33]
3368,[33]
3369,[33]
3370,[33]
3371,[33]
3372,[33]
3373,[33]
3374,[34]
3375,[35]
3376,[35]
3377,[35]
3378,[35]
3379,[35]
3380,[35]
3381,[35]
3382,[35]
3383,[36]
3384,[36]
3385,[36]
3386,[36]
3387,[36]
3388,[36]
3389,[36]
3390,[36]
3391,[36]
3392,[36]
3393,[36]
3394,[36]
3395,[36]
3396,[36]
3397,[46]
3398,[48]
3399,[48]
3400,[48]
3401,[48]
3402,[48]
3403,[48]
3404,[51]
3405,[52]
3406,[52]
3407,[52]
3408,[52]
3409,[52]
3410,"[0, 9]"
3411,"[0, 9]"
3412,"[102, 21]"
3413,"[102, 21]"
3414,"[88, 77, 106, 21]"
3415,"[88, 77, 106, 21]"
3416,"[88, 77, 106, 21]"
3417,"[102, 21]"
3418,"[88, 107, 21]"
3419,"[102, 21]"
3420,"[88, 107, 21]"
3421,"[102, 21]"
3422,[82]
3423,[82]
3424,[82]
3425,"[79, 90]"
3426,"[79, 90]"
3427,"[79, 90]"
3428,"[79, 90]"
3429,"[79, 90]"
3430,"[79, 90]"
3431,"[79, 90]"
3432,"[79, 90]"
3433,"[79, 90]"
3434,"[79, 90]"
3435,"[79, 90]"
3436,"[79, 90]"
3437,"[79, 90]"
3438,"[79, 90]"
3439,"[79, 90]"
3440,"[79, 90]"
3441,"[10, 1]"
3442,"[11, 1]"
3443,"[11, 1]"
3444,"[18, 1]"
3445,"[18, 1]"
3446,"[1, 9]"
3447,[8]
3448,[9]
3449,[9]
3450,[11]
3451,[12]
3452,[16]
3453,[16]
3454,[16]
3455,[16]
3456,[16]
3457,[16]
3458,[24]
3459,[24]
3460,"[26, 24]"
3461,"[26, 24]"
3462,"[26, 24]"
3463,"[26, 24]"
3464,"[26, 24]"
3465,"[26, 24]"
3466,"[26, 24]"
3467,[26]
3468,[26]
3469,[26]
3470,[28]
3471,[28]
3472,[29]
3473,[29]
3474,[29]
3475,[29]
3476,[31]
3477,[31]
3478,[31]
3479,[31]
3480,[31]
3481,[31]
3482,[31]
3483,[31]
3484,[31]
3485,[31]
3486,[31]
3487,[31]
3488,[31]
3489,[31]
3490,[31]
3491,[31]
3492,[31]
3493,[31]
3494,[31]
3495,[31]
3496,[31]
3497,[31]
3498,[56]
3499,[56]
3500,"[65, 110]"
3501,"[65, 110]"
3502,"[70, 86]"
3503,"[70, 86]"
3504,"[70, 86]"
3505,[81]
3506,[81]
3507,[81]
3508,[81]
3509,[83]
3510,[83]
3511,[83]
3512,[83]
3513,[83]
3514,[83]
3515,[83]
3516,[83]
3517,[83]
3518,[83]
3519,[83]
3520,[84]
3521,[84]
3522,[86]
3523,[86]
3524,[86]
3525,[86]
3526,[86]
3527,[86]
3528,[86]
3529,[86]
3530,[86]
3531,[86]
3532,[86]
3533,[86]
3534,[86]
3535,[86]
3536,[86]
3537,[86]
3538,[86]
3539,[86]
3540,[86]
3541,[87]
3542,[87]
3543,[87]
3544,[87]
3545,[87]
3546,[87]
3547,[87]
3548,[87]
3549,[87]
3550,[87]
3551,[87]
3552,[87]
